episode,train_return,steps,epsilon,q_rows,eval_winrate,eval_return
1,-102.5618,14,0.996681,13,,
2,107.5778,13,0.993609,23,,
3,-103.8488,14,0.990312,33,,
4,102.5816,19,0.985856,47,,
5,104.0289,17,0.981887,49,,
6,-103.1937,14,0.978631,56,,
7,101.5622,20,0.974000,67,,
8,-102.1790,22,0.968932,78,,
9,104.3210,19,0.964577,91,,
10,103.2041,17,0.960699,95,,
11,105.7508,12,0.957971,98,,
12,106.4123,16,0.954346,100,,
13,102.8563,18,0.950286,108,,
14,100.7980,17,0.946467,110,,
15,108.1631,18,0.942442,116,,
16,103.9207,20,0.937991,122,,
17,-104.3174,15,0.934668,127,,
18,-104.3341,20,0.930255,130,,
19,104.8942,20,0.925865,132,,
20,-104.2081,16,0.922369,135,,
21,104.1105,18,0.918452,139,,
22,-104.4519,18,0.914552,141,,
23,-105.4136,13,0.911747,142,,
24,104.3321,20,0.907449,149,,
25,-101.9459,15,0.904240,150,,
26,107.8891,8,0.902533,150,,
27,100.5356,21,0.898069,151,,
28,101.8289,16,0.894683,157,,
29,106.2587,18,0.890891,164,,
30,101.9825,17,0.887325,166,,
31,104.7168,23,0.882524,171,,
32,-100.9590,29,0.876510,178,,
33,103.8908,18,0.872799,181,,
34,110.7268,9,0.870950,183,,
35,102.4063,17,0.867468,184,,
36,109.2994,15,0.864408,185,,
37,-104.3544,13,0.861766,186,,
38,108.5041,9,0.859941,188,,
39,-100.9757,19,0.856103,190,,
40,104.1040,19,0.852283,191,,
41,101.3262,22,0.847883,195,,
42,101.9447,22,0.843507,195,,
43,103.0481,18,0.839944,195,,
44,-102.5832,14,0.837184,195,,
45,107.3453,14,0.834434,195,,
46,108.7031,9,0.832671,195,,
47,-103.8203,10,0.830716,197,,
48,100.4591,23,0.826240,201,,
49,107.7010,22,0.821983,205,,
50,104.8206,25,0.817173,214,1.0000,106.8972
51,107.6810,13,0.814683,214,,
52,108.3749,17,0.811440,216,,
53,104.2115,23,0.807075,217,,
54,104.9297,24,0.802546,221,,
55,106.5662,16,0.799542,223,,
56,106.1942,12,0.797296,223,,
57,108.5672,16,0.794313,225,,
58,106.5901,17,0.791157,225,,
59,-102.8889,14,0.788567,228,,
60,104.5559,12,0.786355,228,,
61,-103.6111,14,0.783782,230,,
62,106.4810,21,0.779940,233,,
63,106.5948,16,0.777026,233,,
64,105.5746,16,0.774124,235,,
65,103.1207,20,0.770512,236,,
66,107.9939,14,0.767995,237,,
67,109.5510,10,0.766202,237,,
68,110.7961,12,0.764056,239,,
69,107.4016,19,0.760673,239,,
70,104.7981,15,0.758013,241,,
71,107.9531,11,0.756068,241,,
72,-105.5915,17,0.753074,244,,
73,-102.3474,16,0.750267,245,,
74,101.2122,20,0.746775,246,,
75,-104.6694,19,0.743473,247,,
76,102.7751,12,0.741395,249,,
77,100.7671,23,0.737431,251,,
78,104.9574,16,0.734687,253,,
79,-105.1028,19,0.731443,253,,
80,102.4120,17,0.728553,253,,
81,106.3635,12,0.726520,253,,
82,104.1833,13,0.724325,253,,
83,109.7822,13,0.722137,253,,
84,-105.2088,10,0.720459,253,,
85,108.2092,21,0.716948,256,,
86,110.9381,9,0.715449,256,,
87,110.7077,13,0.713290,256,,
88,103.4959,20,0.709982,257,,
89,111.8346,12,0.708005,257,,
90,105.7147,12,0.706034,257,,
91,109.2177,17,0.703251,262,,
92,110.1881,12,0.701295,263,,
93,109.3489,10,0.699668,263,,
94,101.1064,17,0.696913,264,,
95,110.1859,9,0.695459,264,,
96,-102.4526,15,0.693043,264,,
97,106.8193,13,0.690957,264,,
98,101.8085,17,0.688238,264,,
99,106.5188,10,0.686645,264,,
100,-102.3017,15,0.684262,267,1.0000,110.1256
101,103.0503,18,0.681414,267,,
102,101.7528,17,0.678736,268,,
103,103.8058,17,0.676070,269,,
104,106.7604,12,0.674194,269,,
105,105.3107,17,0.671547,269,,
106,100.9617,13,0.669531,271,,
107,-102.9792,22,0.666132,271,,
108,109.3532,12,0.664287,271,,
109,-104.9213,13,0.662294,271,,
110,105.3147,11,0.660612,271,,
111,-102.8502,14,0.658479,271,,
112,109.3271,10,0.656959,271,,
113,101.3550,17,0.654385,272,,
114,106.7171,14,0.652274,272,,
115,104.8486,14,0.650169,272,,
116,108.3207,16,0.647774,272,,
117,109.1042,13,0.645834,272,,
118,107.6397,16,0.643455,272,,
119,110.5322,10,0.641974,272,,
120,108.3528,11,0.640348,272,,
121,108.3956,10,0.638874,272,,
122,104.1756,17,0.636376,272,,
123,104.7644,15,0.634182,272,,
124,107.7294,11,0.632577,272,,
125,109.4838,13,0.630687,272,,
126,-106.7378,18,0.628080,272,,
127,107.8838,9,0.626781,272,,
128,106.0770,16,0.624478,272,,
129,103.1154,20,0.621613,273,,
130,-105.3615,13,0.619758,273,,
131,-106.9823,17,0.617342,273,,
132,104.3891,13,0.615501,273,,
133,105.5480,18,0.612962,274,,
134,109.1418,23,0.609734,274,,
135,101.4822,16,0.607500,274,,
136,109.4271,17,0.605135,274,,
137,103.9574,12,0.603472,274,,
138,-106.0207,17,0.601125,274,,
139,107.6853,15,0.599062,275,,
140,107.8684,12,0.597418,277,,
141,-100.6065,20,0.594687,279,,
142,106.6115,14,0.592784,280,,
143,106.5975,13,0.591023,280,,
144,112.1584,12,0.589402,280,,
145,105.7958,14,0.587518,280,,
146,110.0736,13,0.585774,280,,
147,110.2009,12,0.584169,280,,
148,112.0976,11,0.582702,280,,
149,-104.8148,13,0.580973,280,,
150,109.4607,17,0.578722,282,1.0000,109.8262
151,-103.7452,14,0.576874,283,,
152,107.8070,14,0.575033,284,,
153,108.7305,12,0.573461,284,,
154,107.7366,17,0.571241,284,,
155,113.4699,26,0.567864,285,,
156,99.7834,24,0.564766,285,,
157,105.2919,14,0.562967,285,,
158,107.2218,13,0.561303,286,,
159,-102.3181,16,0.559262,286,,
160,106.9001,12,0.557736,286,,
161,108.1222,9,0.556595,286,,
162,108.0648,10,0.555330,286,,
163,108.1659,8,0.554321,286,,
164,106.6471,9,0.553187,286,,
165,109.1210,14,0.551429,286,,
166,105.7418,23,0.548554,287,,
167,107.5082,11,0.547185,287,,
168,109.7879,11,0.545820,287,,
169,110.8029,11,0.544458,287,,
170,-103.3644,14,0.542730,287,,
171,111.1563,14,0.541009,287,,
172,105.9496,13,0.539416,287,,
173,110.6312,11,0.538072,287,,
174,-105.6236,20,0.535637,287,,
175,106.1653,16,0.533699,288,,
176,110.7506,14,0.532009,288,,
177,106.2052,15,0.530204,288,,
178,-102.1868,15,0.528407,289,,
179,101.8064,18,0.526259,289,,
180,106.3967,14,0.524595,289,,
181,109.0105,10,0.523410,289,,
182,102.4955,16,0.521520,289,,
183,108.3775,8,0.520578,289,,
184,111.6127,18,0.518465,289,,
185,105.2971,18,0.516362,289,,
186,-104.6852,20,0.514036,289,,
187,-102.2173,15,0.512299,289,,
188,109.5491,11,0.511029,289,,
189,105.7700,14,0.509419,289,,
190,106.9999,12,0.508043,289,,
191,106.3245,13,0.506556,289,,
192,-101.8812,19,0.504393,295,,
193,107.6533,11,0.503145,295,,
194,109.8019,12,0.501788,295,,
195,107.3387,9,0.500772,295,,
196,110.8775,15,0.499085,295,,
197,104.0141,11,0.497852,295,,
198,104.9793,15,0.496175,295,,
199,108.8472,13,0.494728,295,,
200,109.3663,10,0.493617,295,1.0000,109.9831
201,102.3525,22,0.491184,297,,
202,108.5913,11,0.489972,299,,
203,111.1716,10,0.488874,299,,
204,107.4961,14,0.487340,299,,
205,107.8161,14,0.485812,299,,
206,-104.9464,11,0.484616,299,,
207,108.5180,20,0.482448,299,,
208,102.7677,20,0.480291,299,,
209,107.2450,11,0.479109,299,,
210,107.4240,12,0.477824,299,,
211,109.4787,11,0.476649,299,,
212,103.7218,29,0.473567,302,,
213,110.0405,10,0.472510,303,,
214,108.0823,15,0.470928,303,,
215,108.1018,13,0.469562,303,,
216,107.7022,12,0.468305,303,,
217,111.6793,15,0.466740,303,,
218,-105.1555,13,0.465388,303,,
219,-104.0165,13,0.464040,304,,
220,103.4181,16,0.462387,304,,
221,108.8933,10,0.461357,304,,
222,108.1641,9,0.460433,304,,
223,103.5181,17,0.458692,304,,
224,104.1503,10,0.457672,304,,
225,103.3156,17,0.455943,305,,
226,-102.9931,20,0.453918,307,,
227,110.8380,12,0.452708,307,,
228,110.0638,17,0.451000,307,,
229,109.8041,10,0.449999,307,,
230,105.0263,11,0.448900,307,,
231,109.4485,14,0.447507,307,,
232,109.7623,9,0.446613,307,,
233,109.0103,13,0.445326,307,,
234,111.0704,10,0.444339,307,,
235,102.4878,19,0.442471,307,,
236,109.8039,11,0.441393,307,,
237,106.5780,14,0.440025,307,,
238,102.3000,16,0.438468,308,,
239,-104.4333,16,0.436918,310,,
240,110.9363,11,0.435855,310,,
241,101.5827,19,0.434027,311,,
242,108.0170,11,0.432972,311,,
243,111.1981,13,0.431729,311,,
244,110.7159,13,0.430491,311,,
245,110.6986,11,0.429446,311,,
246,-104.2433,13,0.428215,312,,
247,107.5847,12,0.427082,312,,
248,109.7752,12,0.425952,312,,
249,106.7522,13,0.424732,312,,
250,108.6515,10,0.423797,313,1.0000,111.2582
251,110.7139,13,0.422584,313,,
252,107.0555,10,0.421654,313,,
253,105.8520,13,0.420448,313,,
254,108.4403,14,0.419153,313,,
255,111.0188,9,0.418324,313,,
256,-101.9938,14,0.417037,313,,
257,103.5629,18,0.415389,315,,
258,112.1969,11,0.414385,315,,
259,109.7524,9,0.413566,315,,
260,111.5583,9,0.412749,315,,
261,105.9737,15,0.411392,315,,
262,-101.1790,16,0.409949,315,,
263,110.9450,9,0.409140,315,,
264,109.6147,9,0.408333,315,,
265,111.7533,12,0.407259,315,,
266,110.2507,19,0.405566,315,,
267,110.5361,12,0.404501,315,,
268,-104.2367,11,0.403528,315,,
269,106.0859,11,0.402557,316,,
270,106.4801,11,0.401589,316,,
271,110.9338,9,0.400799,316,,
272,107.9752,11,0.399835,316,,
273,110.8798,11,0.398874,316,,
274,107.6753,11,0.397916,316,,
275,107.2281,15,0.396614,316,,
276,106.3544,19,0.394972,316,,
277,102.1889,22,0.393079,316,,
278,-103.8858,16,0.391710,316,,
279,109.6843,10,0.390857,316,,
280,110.5076,15,0.389581,316,,
281,111.1416,11,0.388648,316,,
282,109.7676,13,0.387549,316,,
283,110.7316,9,0.386791,316,,
284,111.2073,9,0.386034,316,,
285,108.8137,12,0.385027,316,,
286,110.8510,9,0.384274,316,,
287,109.8491,13,0.383190,316,,
288,110.6239,11,0.382275,316,,
289,107.5578,10,0.381445,316,,
290,105.6836,17,0.380039,316,,
291,106.8908,15,0.378804,316,,
292,111.3289,11,0.377901,316,,
293,108.3211,15,0.376674,316,,
294,111.7525,13,0.375614,316,,
295,108.8751,13,0.374557,316,,
296,110.0396,12,0.373585,316,,
297,107.8691,10,0.372777,316,,
298,109.4662,9,0.372052,316,,
299,110.9937,9,0.371328,316,,
300,106.2069,15,0.370125,317,1.0000,110.9680
301,109.9314,13,0.369086,317,,
302,-102.0959,15,0.367892,317,,
303,107.3876,10,0.367098,317,,
304,111.3633,10,0.366307,317,,
305,110.9580,14,0.365201,317,,
306,110.9146,9,0.364493,317,,
307,110.8340,11,0.363629,317,,
308,111.3373,9,0.362925,317,,
309,103.2079,21,0.361286,317,,
310,111.0507,9,0.360586,317,,
311,-105.3729,15,0.359424,317,,
312,111.0039,9,0.358728,317,,
313,109.7174,14,0.357650,317,,
314,110.7397,10,0.356882,317,,
315,110.6884,11,0.356039,317,,
316,111.0640,13,0.355046,317,,
317,108.7724,12,0.354132,317,,
318,110.8241,19,0.352691,317,,
319,106.8893,14,0.351633,317,,
320,111.5188,14,0.350579,317,,
321,105.8062,13,0.349604,317,,
322,107.5940,15,0.348483,317,,
323,108.7505,10,0.347737,317,,
324,108.0899,12,0.346846,317,,
325,106.2048,16,0.345661,317,,
326,110.2562,16,0.344480,317,,
327,109.9813,17,0.343231,317,,
328,111.1313,13,0.342280,317,,
329,109.4508,11,0.341477,317,,
330,106.5968,13,0.340531,317,,
331,107.6857,16,0.339372,318,,
332,108.5766,9,0.338721,318,,
333,107.4974,15,0.337641,318,,
334,109.7345,12,0.336779,318,,
335,111.0407,11,0.335991,318,,
336,108.1646,12,0.335135,318,,
337,109.4127,9,0.334494,318,,
338,106.4603,15,0.333429,318,,
339,102.9921,17,0.332227,318,,
340,111.5833,10,0.331522,318,,
341,106.3029,10,0.330819,318,,
342,107.3152,10,0.330118,318,,
343,106.8967,16,0.329000,318,,
344,108.0512,14,0.328025,318,,
345,107.8259,11,0.327262,318,,
346,111.3879,17,0.326086,318,,
347,105.6409,16,0.324984,318,,
348,111.4576,13,0.324091,318,,
349,109.8886,10,0.323407,318,,
350,100.4875,20,0.322044,318,1.0000,111.6969
351,110.8725,9,0.321432,318,,
352,110.7606,12,0.320619,318,,
353,111.4525,17,0.319471,318,,
354,111.3699,13,0.318597,318,,
355,109.6463,10,0.317926,318,,
356,110.7279,9,0.317324,318,,
357,106.2686,14,0.316390,318,,
358,110.2916,15,0.315393,318,,
359,112.4185,16,0.314334,318,,
360,110.5979,11,0.313608,318,,
361,105.9266,11,0.312884,318,,
362,110.1683,12,0.312096,318,,
363,107.6472,15,0.311115,318,,
364,110.3264,11,0.310398,318,,
365,107.7408,11,0.309683,318,,
366,107.5701,10,0.309035,318,,
367,102.4087,15,0.308065,318,,
368,109.7961,12,0.307292,318,,
369,110.2006,10,0.306650,318,,
370,109.5390,11,0.305945,318,,
371,110.8885,9,0.305370,318,,
372,105.7639,16,0.304350,318,,
373,109.6892,17,0.303271,318,,
374,109.6501,16,0.302260,318,,
375,106.5070,13,0.301442,318,,
376,109.6690,14,0.300563,318,,
377,109.7032,10,0.299938,318,,
378,102.6865,15,0.299002,318,,
379,110.9546,11,0.298318,318,,
380,111.3324,11,0.297637,318,,
381,108.8998,12,0.296895,318,,
382,107.8110,11,0.296217,318,,
383,-103.9893,13,0.295418,318,,
384,111.1756,10,0.294805,318,,
385,111.1896,9,0.294255,318,,
386,104.6300,12,0.293523,318,,
387,109.6310,9,0.292976,318,,
388,110.8856,9,0.292430,318,,
389,106.7601,17,0.291402,318,,
390,106.3661,17,0.290378,318,,
391,107.5046,16,0.289418,319,,
392,107.3183,10,0.288820,319,,
393,110.1963,13,0.288046,319,,
394,110.7452,9,0.287511,319,,
395,111.6187,12,0.286799,319,,
396,103.8542,14,0.285972,319,,
397,108.3968,14,0.285147,319,,
398,110.7461,9,0.284619,319,,
399,110.8997,9,0.284091,319,,
400,107.8437,10,0.283507,319,1.0000,110.3282
401,109.9762,11,0.282866,319,,
402,102.4300,14,0.282052,319,,
403,110.1033,14,0.281241,319,,
404,111.1956,15,0.280376,319,,
405,108.6513,12,0.279686,319,,
406,110.9763,10,0.279112,319,,
407,110.6822,18,0.278084,319,,
408,111.5768,11,0.277457,319,,
409,110.0464,10,0.276889,319,,
410,108.6357,12,0.276210,319,,
411,109.3033,12,0.275532,319,,
412,107.7737,12,0.274856,319,,
413,102.3222,14,0.274071,319,,
414,101.8933,17,0.273121,319,,
415,110.2125,12,0.272452,319,,
416,103.1105,15,0.271620,319,,
417,109.9501,10,0.271066,319,,
418,110.6366,10,0.270514,319,,
419,109.4325,9,0.270019,319,,
420,108.8490,13,0.269305,319,,
421,111.3286,12,0.268648,319,,
422,110.5510,11,0.268047,319,,
423,105.0162,10,0.267503,319,,
424,110.2735,10,0.266960,319,,
425,111.3746,11,0.266364,319,,
426,110.1062,10,0.265824,319,,
427,111.3949,13,0.265123,319,,
428,109.1720,13,0.264425,319,,
429,110.1352,10,0.263890,319,,
430,108.1232,13,0.263196,319,,
431,110.2556,12,0.262557,319,,
432,109.1692,11,0.261974,319,,
433,112.1243,12,0.261339,319,,
434,101.7464,16,0.260495,320,,
435,110.2935,11,0.259917,320,,
436,110.0158,11,0.259340,320,,
437,106.1571,14,0.258609,320,,
438,110.0928,10,0.258088,320,,
439,-99.7655,15,0.257309,321,,
440,-101.1387,13,0.256637,321,,
441,102.1988,14,0.255915,321,,
442,110.7019,11,0.255349,321,,
443,102.2523,22,0.254223,321,,
444,102.7991,17,0.253357,321,,
445,110.9962,9,0.252900,321,,
446,-102.0095,16,0.252090,321,,
447,110.4198,15,0.251333,321,,
448,109.5172,11,0.250780,321,,
449,109.9388,12,0.250179,321,,
450,101.6022,17,0.249330,321,1.0000,110.4846
451,109.9486,12,0.248733,321,,
452,109.6368,9,0.248286,321,,
453,109.9809,10,0.247791,321,,
454,101.0951,15,0.247051,322,,
455,109.3052,14,0.246362,322,,
456,108.0071,14,0.245676,322,,
457,107.2449,12,0.245090,322,,
458,110.5946,15,0.244360,322,,
459,110.2171,11,0.243826,322,,
460,108.0002,11,0.243294,322,,
461,111.1143,11,0.242763,322,,
462,110.8994,9,0.242330,322,,
463,106.8471,15,0.241610,322,,
464,110.9804,10,0.241132,322,,
465,111.2688,11,0.240607,322,,
466,109.9687,10,0.240131,322,,
467,102.7775,15,0.239419,322,,
468,105.0529,16,0.238663,323,,
469,109.9772,10,0.238192,323,,
470,103.0414,15,0.237487,323,,
471,112.0434,13,0.236879,323,,
472,100.9881,21,0.235901,323,,
473,105.8659,13,0.235297,323,,
474,103.2257,17,0.234512,323,,
475,110.8420,10,0.234051,323,,
476,111.4215,13,0.233454,323,,
477,110.1215,10,0.232996,323,,
478,102.0316,16,0.232265,323,,
479,110.8699,11,0.231765,323,,
480,110.7426,11,0.231265,323,,
481,110.8130,9,0.230858,323,,
482,101.4999,18,0.230046,323,,
483,106.7314,12,0.229507,323,,
484,110.6662,12,0.228969,323,,
485,111.1324,9,0.228567,323,,
486,108.8944,12,0.228032,323,,
487,110.6878,13,0.227454,323,,
488,110.3327,14,0.226834,323,,
489,103.2224,16,0.226128,323,,
490,111.1504,9,0.225732,323,,
491,109.2584,12,0.225206,323,,
492,108.8809,12,0.224681,323,,
493,109.4277,9,0.224289,323,,
494,101.9895,18,0.223506,323,,
495,109.8127,12,0.222986,323,,
496,110.7394,13,0.222425,323,,
497,109.0062,11,0.221951,323,,
498,105.5061,12,0.221436,323,,
499,110.2904,11,0.220966,323,,
500,103.2634,17,0.220240,323,1.0000,110.5856
501,110.1052,10,0.219815,323,,
502,107.6126,11,0.219349,323,,
503,110.9916,9,0.218968,323,,
504,110.4411,10,0.218547,323,,
505,101.7619,16,0.217874,323,,
506,109.7609,11,0.217413,323,,
507,108.2215,9,0.217036,323,,
508,109.7421,12,0.216536,323,,
509,107.1283,12,0.216037,323,,
510,111.7897,12,0.215540,323,,
511,107.1619,16,0.214879,323,,
512,110.2188,11,0.214426,323,,
513,111.0561,9,0.214057,323,,
514,112.0856,11,0.213606,323,,
515,109.9661,11,0.213157,323,,
516,110.7190,11,0.212709,323,,
517,111.5558,10,0.212303,323,,
518,109.3887,8,0.211978,323,,
519,110.4141,14,0.211412,323,,
520,109.3071,10,0.211009,323,,
521,106.6685,15,0.210407,323,,
522,111.4897,11,0.209966,323,,
523,106.1803,12,0.209487,323,,
524,109.8697,11,0.209049,323,,
525,110.0683,12,0.208573,323,,
526,107.2177,12,0.208098,323,,
527,107.0369,11,0.207663,323,,
528,107.6961,14,0.207112,323,,
529,110.7134,11,0.206681,323,,
530,110.7448,11,0.206251,323,,
531,111.0200,12,0.205783,323,,
532,110.7605,9,0.205433,323,,
533,111.6356,15,0.204851,323,,
534,111.2396,9,0.204503,323,,
535,107.3696,12,0.204040,323,,
536,108.0533,12,0.203579,323,,
537,110.9795,10,0.203195,323,,
538,110.7869,9,0.202851,323,,
539,110.8671,14,0.202317,323,,
540,111.0513,9,0.201974,323,,
541,108.2889,9,0.201633,323,,
542,106.1188,12,0.201179,323,,
543,-102.3174,14,0.200650,323,,
544,108.2127,10,0.200274,323,,
545,108.2678,13,0.199787,323,,
546,107.1246,11,0.199375,324,,
547,110.5923,14,0.198853,324,,
548,111.0472,9,0.198519,324,,
549,110.1322,11,0.198111,324,,
550,110.7172,10,0.197741,324,1.0000,110.9131
551,107.4336,11,0.197335,324,,
552,104.4250,15,0.196784,324,,
553,106.1172,14,0.196271,324,,
554,103.1008,17,0.195651,324,,
555,110.9402,9,0.195323,324,,
556,110.1877,10,0.194961,324,,
557,110.8412,12,0.194526,324,,
558,110.7460,12,0.194093,324,,
559,109.5352,10,0.193734,324,,
560,109.8846,12,0.193303,324,,
561,111.2449,9,0.192981,324,,
562,103.0490,16,0.192410,324,,
563,111.5165,11,0.192019,324,,
564,111.6234,10,0.191665,324,,
565,107.8280,13,0.191205,324,,
566,109.9902,10,0.190852,324,,
567,110.2709,10,0.190501,324,,
568,102.0992,18,0.189870,324,,
569,110.9695,10,0.189521,324,,
570,112.0568,15,0.188998,324,,
571,110.9472,9,0.188686,324,,
572,109.9335,13,0.188236,324,,
573,109.5990,11,0.187856,324,,
574,109.9630,17,0.187272,324,,
575,110.8971,12,0.186860,324,,
576,109.3932,11,0.186485,324,,
577,108.5965,9,0.186178,324,,
578,110.3425,10,0.185838,324,,
579,107.5570,11,0.185465,324,,
580,110.0852,10,0.185127,324,,
581,-101.8592,13,0.184688,324,,
582,110.7629,10,0.184352,324,,
583,110.2471,10,0.184016,324,,
584,110.1308,14,0.183548,324,,
585,107.1977,13,0.183115,324,,
586,102.8169,16,0.182583,324,,
587,108.7971,15,0.182087,324,,
588,107.7028,10,0.181757,324,,
589,112.1185,13,0.181330,324,,
590,110.7153,13,0.180904,324,,
591,107.1448,14,0.180446,324,,
592,107.6223,16,0.179926,324,,
593,-100.0114,14,0.179472,324,,
594,109.4932,9,0.179181,324,,
595,106.6151,17,0.178633,324,,
596,105.4794,11,0.178280,324,,
597,109.8457,11,0.177927,324,,
598,109.0268,14,0.177480,324,,
599,110.8158,9,0.177194,324,,
600,111.5088,10,0.176876,324,1.0000,110.5889
601,111.0050,11,0.176528,324,,
602,110.0134,10,0.176212,324,,
603,110.0945,10,0.175897,324,,
604,110.3067,16,0.175394,324,,
605,109.2807,13,0.174987,324,,
606,109.8893,10,0.174675,324,,
607,110.0457,10,0.174364,324,,
608,109.8817,15,0.173898,324,,
609,107.9809,12,0.173527,324,,
610,110.0310,10,0.173219,324,,
611,110.3498,10,0.172911,324,,
612,111.3880,11,0.172574,324,,
613,109.5888,8,0.172329,324,,
614,110.0228,10,0.172023,324,,
615,111.0373,11,0.171688,324,,
616,105.6799,16,0.171202,324,,
617,110.5058,11,0.170870,324,,
618,108.9475,10,0.170568,324,,
619,109.9907,10,0.170267,324,,
620,106.5512,12,0.169906,324,,
621,110.0938,10,0.169607,324,,
622,107.7037,11,0.169279,324,,
623,109.8993,12,0.168921,324,,
624,109.8094,10,0.168624,324,,
625,107.5047,12,0.168269,324,,
626,103.1157,14,0.167856,324,,
627,109.9410,10,0.167562,324,,
628,102.4516,17,0.167063,324,,
629,111.0811,9,0.166800,324,,
630,109.3629,10,0.166508,324,,
631,109.8542,13,0.166130,324,,
632,109.2582,13,0.165753,324,,
633,102.9327,15,0.165320,324,,
634,110.7294,9,0.165061,324,,
635,106.8487,12,0.164716,324,,
636,109.9793,12,0.164373,324,,
637,110.8853,9,0.164116,324,,
638,110.2996,12,0.163774,324,,
639,110.9672,9,0.163518,324,,
640,110.1716,10,0.163235,324,,
641,109.5086,9,0.162980,324,,
642,110.6236,16,0.162529,324,,
643,110.0018,15,0.162108,324,,
644,110.9591,9,0.161856,324,,
645,109.6337,10,0.161577,324,,
646,107.6192,10,0.161298,324,,
647,111.6671,10,0.161020,324,,
648,110.8915,9,0.160771,324,,
649,104.3903,13,0.160411,324,,
650,111.8911,13,0.160053,324,1.0000,111.0981
651,111.5496,10,0.159778,324,,
652,112.0323,13,0.159422,324,,
653,110.8500,9,0.159176,324,,
654,109.8868,9,0.158931,324,,
655,110.9401,9,0.158686,324,,
656,110.8385,9,0.158442,324,,
657,106.4426,11,0.158144,324,,
658,111.2093,9,0.157901,324,,
659,110.9977,9,0.157658,324,,
660,110.8540,9,0.157416,324,,
661,110.8990,10,0.157148,324,,
662,111.4118,10,0.156881,324,,
663,109.4274,9,0.156640,324,,
664,111.0106,9,0.156401,324,,
665,111.2406,11,0.156108,324,,
666,110.8978,9,0.155870,324,,
667,111.1792,14,0.155500,324,,
668,111.4204,10,0.155237,324,,
669,110.9068,9,0.155000,324,,
670,110.7709,9,0.154764,324,,
671,111.1229,9,0.154529,324,,
672,111.0031,9,0.154294,324,,
673,111.6769,10,0.154033,324,,
674,111.6030,10,0.153774,324,,
675,110.7127,11,0.153489,324,,
676,110.0769,12,0.153179,324,,
677,110.8259,9,0.152947,324,,
678,110.4792,13,0.152613,324,,
679,111.4028,10,0.152357,324,,
680,110.6251,11,0.152075,324,,
681,110.6435,9,0.151846,324,,
682,110.7736,11,0.151566,324,,
683,110.8163,9,0.151338,324,,
684,110.0176,12,0.151034,324,,
685,111.0616,9,0.150807,324,,
686,112.4168,19,0.150330,324,,
687,113.8330,14,0.149979,324,,
688,111.4707,12,0.149680,324,,
689,110.8958,10,0.149431,324,,
690,110.4718,11,0.149158,324,,
691,112.5468,11,0.148885,324,,
692,111.0432,11,0.148614,324,,
693,111.3184,9,0.148392,324,,
694,111.8653,11,0.148122,324,,
695,110.4379,11,0.147853,324,,
696,110.9164,10,0.147608,324,,
697,103.5301,14,0.147267,324,,
698,111.0271,9,0.147049,324,,
699,111.5621,14,0.146710,324,,
700,111.1467,12,0.146420,324,1.0000,111.1003
701,107.6444,14,0.146083,324,,
702,112.0610,11,0.145819,324,,
703,111.8314,10,0.145580,324,,
704,111.5517,11,0.145317,324,,
705,110.7014,9,0.145103,324,,
706,111.5428,12,0.144818,324,,
707,110.8702,10,0.144582,324,,
708,110.9197,9,0.144369,324,,
709,111.0563,10,0.144133,324,,
710,110.8453,9,0.143922,324,,
711,108.7791,10,0.143687,324,,
712,112.4233,12,0.143407,324,,
713,110.8260,10,0.143173,324,,
714,110.8656,9,0.142964,324,,
715,111.1447,11,0.142709,324,,
716,110.8249,9,0.142500,324,,
717,110.8220,10,0.142269,324,,
718,110.8081,9,0.142062,324,,
719,111.0846,11,0.141809,324,,
720,111.1526,12,0.141534,324,,
721,103.9506,20,0.141078,324,,
722,106.4343,10,0.140850,324,,
723,110.8785,9,0.140646,324,,
724,110.8063,9,0.140442,324,,
725,110.1045,10,0.140216,324,,
726,112.1240,11,0.139969,324,,
727,109.7069,11,0.139722,324,,
728,111.4627,10,0.139498,324,,
729,103.3447,16,0.139140,324,,
730,110.7866,9,0.138940,324,,
731,110.3047,12,0.138674,324,,
732,110.4352,11,0.138430,324,,
733,110.7516,9,0.138231,324,,
734,108.5791,9,0.138033,324,,
735,110.8778,9,0.137835,324,,
736,111.4065,13,0.137550,324,,
737,111.0473,14,0.137244,324,,
738,111.3498,9,0.137048,324,,
739,109.7452,9,0.136853,324,,
740,110.1123,13,0.136571,324,,
741,111.0032,12,0.136311,324,,
742,111.0714,9,0.136117,324,,
743,110.9539,10,0.135902,324,,
744,-99.8416,16,0.135559,324,,
745,110.7094,9,0.135367,324,,
746,107.4269,10,0.135154,324,,
747,110.5694,13,0.134878,324,,
748,110.7300,9,0.134687,324,,
749,110.9897,9,0.134497,324,,
750,111.2654,11,0.134265,324,1.0000,111.2266
751,112.1660,14,0.133970,324,,
752,111.6934,10,0.133761,324,,
753,111.6379,10,0.133551,324,,
754,-105.1285,13,0.133280,325,,
755,110.7244,9,0.133093,325,,
756,111.2503,9,0.132906,325,,
757,111.0428,9,0.132720,325,,
758,111.2040,9,0.132534,325,,
759,110.9162,9,0.132349,325,,
760,111.4081,10,0.132143,325,,
761,110.9366,9,0.131958,325,,
762,106.4790,12,0.131713,325,,
763,111.1588,9,0.131529,325,,
764,110.7104,10,0.131326,325,,
765,110.6339,9,0.131143,325,,
